DWM_CODE,DWM_NAME,UniqueID,AU_ID,Sta2AUPos,caseWtrBdy,caseAUname,establish
11,HUDSON: Hoosic,W1124,MA11-01,Direct,north branch hoosic river,north branch hoosic river,2002
11,HUDSON: Hoosic,W1125,MA11-20,Direct,paull brook,paull brook,2002
11,HUDSON: Hoosic,W1126,MA11-05,Direct,hoosic river,hoosic river,2002
11,HUDSON: Hoosic,W1127,MA11-05,Direct,hoosic river,hoosic river,2002
11,HUDSON: Hoosic,W1128,MA11-06,Direct,green river,green river,2002
11,HUDSON: Hoosic,W1129,MA11-06,Direct,green river,green river,2002
11,HUDSON: Hoosic,W1130,MA11-06,Direct,green river,green river,2002
11,HUDSON: Hoosic,W1131,MA11-09,Direct,hemlock brook,hemlock brook,2002
11,HUDSON: Hoosic,W1132,MA11-01,Direct,north branch hoosic river,north branch hoosic river,2002
11,HUDSON: Hoosic,W1133,MA11-20,Direct,paull brook,paull brook,2002
72,CHARLES,W1134,MA72-01,Direct,charles river,charles river,2002
72,CHARLES,W1135,MA72-04,Direct,charles river,charles river,2002
72,CHARLES,W1136,MA72-05,Direct,charles river,charles river,2002
72,CHARLES,W1137,MA72-05,Direct,charles river,charles river,2002
72,CHARLES,W1138,MA72-05,Direct,charles river,charles river,2002
72,CHARLES,W1139,MA72-07,Direct,charles river,charles river,2002
72,CHARLES,W1141,MA72-06,Direct,charles river,charles river,2002
72,CHARLES,W1142,MA72-12,Direct,beaver brook,beaver brook,2002
72,CHARLES,W1143,MA72-28,Direct,beaver brook,beaver brook,2002
72,CHARLES,W1144,MA72-28,Direct,beaver brook,beaver brook,2002
72,CHARLES,W1146,MA72-14,Direct,mine brook,mine brook,2002
72,CHARLES,W1147,MA72-14,Direct,mine brook,mine brook,2002
72,CHARLES,W1150,MA72-09,Direct,stop river,stop river,2002
72,CHARLES,W1151,MA72-10,Direct,stop river,stop river,2002
72,CHARLES,W1155,MA72-21,Direct,rock meadow brook,rock meadow brook,2002
72,CHARLES,W1156,MA72-25,Direct,rosemary brook,rosemary brook,2002
72,CHARLES,W1157,MA72-26,Direct,stony brook,stony brook,2002
72,CHARLES,W1158,MA72-34,Direct,chicken brook,chicken brook,2002
72,CHARLES,W1159,MA72-34,Direct,chicken brook,chicken brook,2002
72,CHARLES,W1160,MA72-29,Direct,cheese cake brook,cheese cake brook,2002
72,CHARLES,W1161,MA72-07,Indirect,unnamed tributary, ,2002
72,CHARLES,W1162,MA72-29,Direct,cheese cake brook,cheese cake brook,2002
42,FRENCH,W1164,MA42-07,Direct,burncoat brook,burncoat brook,2004
42,FRENCH,W1165,MA42-04,Direct,french river,french river,2004
42,FRENCH,W1166,MA42-11,Direct,wellington brook,wellington brook,2004
42,FRENCH,W1167,MA42-13,Direct,little river,little river,2004
41,QUINEBAUG,W1168,MA41-14,Direct,hatchet brook,hatchet brook,2004
41,QUINEBAUG,W1169,MA41-12,Direct,cohasse brook,cohasse brook,2004
41,QUINEBAUG,W1170,MA41-13,Direct,mckinstry brook,mckinstry brook,2004
41,QUINEBAUG,W1171,MA41-11,Direct,lebanon brook,lebanon brook,2004
41,QUINEBAUG,W1172,MA41-10,Direct,tufts branch,tufts branch,2004
41,QUINEBAUG,W1173,MA41-19,Direct,stevens brook,stevens brook,2004
41,QUINEBAUG,W1174,MA41-15,Direct,hamant brook,hamant brook,2004
42,FRENCH,W1175,MA42-19,Direct,unnamed tributary,unnamed tributary,2004
41,QUINEBAUG,W1176,MA41-20,Direct,browns brook,browns brook,2004
42,FRENCH,W1177,MA42-18,Direct,grindstone brook,grindstone brook,2004
42,FRENCH,W1178,MA42-15,Direct,sucker brook,sucker brook,2004
42,FRENCH,W1179,MA42-22,Direct,unnamed tributary,unnamed tributary,2004
41,QUINEBAUG,W1180,MA41-17,Direct,west brook,west brook,2004
41,QUINEBAUG,W1181,MA41-18,Direct,mountain brook,mountain brook,2004
41,QUINEBAUG,W1182,MA41-21,Direct,leadmine brook,leadmine brook,2004
41,QUINEBAUG,W1183,MA41-16,Direct,unnamed tributary,unnamed tributary,2004
42,FRENCH,W1184,MA42-16,Direct,mine brook,mine brook,2004
42,FRENCH,W1185,MA42064,Indirect,browns brook, ,2004
41,QUINEBAUG,W1186,MA41-23,Direct,unnamed tributary,unnamed tributary,2004
41,QUINEBAUG,W1187,MA41-22,Direct,rocky brook,rocky brook,2004
84,MERRIMACK,W1188,MA84A-19,Direct,martins pond brook,martins pond brook,2004
84,MERRIMACK,W1189,MA84A-20,Direct,lawrence brook,lawrence brook,2004
84,MERRIMACK,W1190,MA84A-21,Direct,deep brook,deep brook,2004
84,MERRIMACK,W1191,MA84A-17,Direct,black brook,black brook,2004
84,MERRIMACK,W1192,MA84A-12,Direct,richardson brook,richardson brook,2004
84,MERRIMACK,W1193,MA84A-13,Direct,trout brook,trout brook,2004
84,MERRIMACK,W1194,MA84A-14,Direct,trull brook,trull brook,2004
84,MERRIMACK,W1195,MA84A-18,Direct,bare meadow brook,bare meadow brook,2004
84,MERRIMACK,W1196,MA84A-30,Direct,unnamed tributary,unnamed tributary,2004
84,MERRIMACK,W1197,MA84A-15,Direct,johnson creek,johnson creek,2004
84,MERRIMACK,W1198,MA84A-08,Direct,powwow river,powwow river,2004
84,MERRIMACK,W1199,MA84A-33,Direct,salmon brook,salmon brook,2004
84,MERRIMACK,W1200,MA84B-06,Direct,bennetts brook,bennetts brook,2004
84,MERRIMACK,W1201,MA84B-07,Direct,tadmuck brook,tadmuck brook,2004
84,MERRIMACK,W1202,MA84A-36,Direct,bartlett brook,bartlett brook,2004
84,MERRIMACK,W1203,MA84A-37,Direct,creek brook,creek brook,2004
84,MERRIMACK,W1204,MA84A-08,Indirect,powwow river, ,2004
41,QUINEBAUG,W1205,MA41-17,Direct,west brook,west brook,2004
84,MERRIMACK,W1206,MA84A-40,Direct,fish brook,fish brook,2004
84,MERRIMACK,W1207,MA84A-34,Direct,bridge meadow brook,bridge meadow brook,2004
84,MERRIMACK,W1208,MA84A-32,Direct,joint grass brook,joint grass brook,2004
84,MERRIMACK,W1209,MA84A-38,Direct,unnamed tributary,unnamed tributary,2004
84,MERRIMACK,W1210,MA84A-09,Direct,little river,little river,2004
84,MERRIMACK,W1211,MA84A-35,Direct,peppermint brook,peppermint brook,2004
84,MERRIMACK,W1212,MA84A-16,Direct,back river,back river,2004
84,MERRIMACK,W1213,MA84A-39,Direct,east meadow river,east meadow river,2004
96,CAPE COD,W1214,MA96185,Direct,lovells pond,lovells pond,2004
96,CAPE COD,W1215,MA96185,Indirect,unnamed tributary, ,2004
96,CAPE COD,W1217,MA96185,Indirect,unnamed tributary, ,2004
96,CAPE COD,W1218,MA96185,Indirect,unnamed tributary, ,2004
96,CAPE COD,W1219,MA96277,Indirect,unnamed tributary, ,2004
96,CAPE COD,W1220,MA96257,Direct,red lily pond,red lily pond,2004
41,QUINEBAUG,W1221,MA41001,Direct,alum pond,alum pond,2004
41,QUINEBAUG,W1222,MA41017,Direct,glen echo lake,glen echo lake,2004
41,QUINEBAUG,W1223,MA41056,Direct,wielock pond,wielock pond,2004
41,QUINEBAUG,W1224,MA41057,Direct,hobbs brook/pistol pond,pistol pond,2004
71,BOSTON HARBOR: Mystic,W1225,MA71005,Direct,blacks nook,blacks nook,2004
71,BOSTON HARBOR: Mystic,W1226,MA71045,Direct,wedge pond,wedge pond,2004
71,BOSTON HARBOR: Mystic,W1227,MA71-01,Direct,aberjona river/judkins pond,aberjona river,2004
71,BOSTON HARBOR: Mystic,W1228,MA71-01,Direct,aberjona river/mill pond,aberjona river,2004
71,BOSTON HARBOR: Mystic,W1229,MA71014,Direct,ell pond,ell pond,2004
92,IPSWICH,W1230,MA92038,Direct,martins pond,martins pond,2004
92,IPSWICH,W1231,MA92038,Indirect,skug river, ,2004
96,CAPE COD,W1232,MA96050,Direct,crystal lake,crystal lake,2004
96,CAPE COD,W1233,MA96289,Direct,sheep pond,sheep pond,2004
96,CAPE COD,W1234,MA96115,Direct,great pond,great pond,2004
96,CAPE COD,W1235,MA96183,Direct,long pond,long pond,2004
96,CAPE COD,W1236,MA96183,Indirect,unnamed tributary, ,2004
96,CAPE COD,W1237,MA96140,Direct,hinckleys pond,hinckleys pond,2004
96,CAPE COD,W1238,MA96140,Indirect,unnamed tributary, ,2004
96,CAPE COD,W1239,MA96140,Indirect,unnamed tributary, ,2004
51,BLACKSTONE,W1240,MA51-03,Direct,blackstone river,blackstone river,2003
51,BLACKSTONE,W1241,MA51-03,Direct,blackstone river,blackstone river,2003
51,BLACKSTONE,W1242,MA51-04,Direct,blackstone river,blackstone river,2003
51,BLACKSTONE,W1243,MA51-04,Direct,blackstone river,blackstone river,2003
51,BLACKSTONE,W1244,MA51-04,Direct,blackstone river,blackstone river,2003
51,BLACKSTONE,W1245,MA51-05,Direct,blackstone river,blackstone river,2003
51,BLACKSTONE,W1246,MA51-05,Direct,blackstone river,blackstone river,2003
51,BLACKSTONE,W1247,MA51-06,Direct,blackstone river,blackstone river,2003
92,IPSWICH,W1248,MA92038,Indirect,skug river, ,2004
92,IPSWICH,W1249,MA92038,Indirect,skug river, ,2004
51,BLACKSTONE,W1255,MA51-03,Direct,blackstone river,blackstone river,2003
51,BLACKSTONE,W1256,MA51-03,Direct,blackstone river,blackstone river,2003
51,BLACKSTONE,W1257,MA51-03,Direct,blackstone river,blackstone river,2003
51,BLACKSTONE,W1258,MA51-03,Direct,blackstone river,blackstone river,2003
51,BLACKSTONE,W1259,MA51-03,Direct,blackstone river,blackstone river,2003
72,CHARLES,W1260,MA72053,Direct,jennings pond,jennings pond,2004
72,CHARLES,W1261,MA72-07,Direct,charles river/charles river lakes district,charles river,2004
71,BOSTON HARBOR: Mystic,W1262,MA71043,Direct,upper mystic lake,upper mystic lake,2004
42,FRENCH,W1263,MA42015,Direct,dutton pond,dutton pond,2004
92,IPSWICH,W1264,MA92038,Indirect,skug river, ,2004
36,CHICOPEE,W1265,MA36130,Direct,quaboag pond,quaboag pond,2004
36,CHICOPEE,W1266,MA36130,Direct,quaboag pond,quaboag pond,2004
36,CHICOPEE,W1267,MA36130,Indirect,unnamed tributary, ,2003
35,MILLERS,W1268,MA35-01,Direct,millers river,millers river,2003
95,BUZZARDS BAY,W1269,MA95105,Direct,agawam river/mill pond,mill pond,2004
36,CHICOPEE,W1270,MA36-08,Indirect,hemingway pond, ,2004
84,MERRIMACK,W1271,MA84A-03,Direct,merrimack river,merrimack river,2004
95,BUZZARDS BAY,W1272,MA95-04,Direct,weweantic river/tremont mill pond,weweantic river,2004
62,TAUNTON,W1273,MA62122,Direct,threemile river/mount hope mill pond,mount hope mill pond,2004
62,TAUNTON,W1274,MA62167,Direct,savery pond,savery pond,2004
62,TAUNTON,W1275,MA62-22,Indirect,french pond, ,2004
81,NASHUA,W1276,MA81-17,Direct,nonacoicus brook,nonacoicus brook,2003
96,CAPE COD,W1277,MA96324,Indirect,unnamed tributary, ,2004
96,CAPE COD,W1278,MA96277,Indirect,unnamed tributary, ,2004
51,BLACKSTONE,W1279,MA51-24,Direct,scadden brook,scadden brook,2003
51,BLACKSTONE,W1280,MA51-23,Direct,laurel brook,laurel brook,2003
51,BLACKSTONE,W1281,MA51-29,Direct,emerson brook,emerson brook,2003
51,BLACKSTONE,W1282,MA51-27,Direct,coal mine brook,coal mine brook,2003
81,NASHUA,W1283,MA81-18,Direct,squannacook river,squannacook river,2003
11,HUDSON: Hoosic,W1284,MA11-04,Direct,hoosic river,hoosic river,2002
11,HUDSON: Hoosic,W1285,MA11-04,Indirect,unnamed tributary, ,2002
11,HUDSON: Hoosic,W1286,MA11-04,Indirect,unnamed tributary, ,2002
21,HOUSATONIC,W1287,MA21-19,Direct,housatonic river,housatonic river,2002
36,CHICOPEE,W1288,MA36131,Indirect,unnamed tributary, ,2004
21,HOUSATONIC,W1289,MA21043,Direct,goose pond,goose pond,2005
21,HOUSATONIC,W1290,MA21078,Direct,onota lake,onota lake,2005
21,HOUSATONIC,W1291,MA21105,Direct,stockbridge bowl,stockbridge bowl,2005
32,WESTFIELD,W1292,MA32054,Direct,norwich pond,norwich pond,2005
32,WESTFIELD,W1293,MA32076,Direct,windsor pond,windsor pond,2005
35,MILLERS,W1294,MA35053,Direct,packard pond,packard pond,2005
42,FRENCH,W1295,MA42064,Direct,webster lake,webster lake,2005
71,BOSTON HARBOR: Mystic,W1296,MA71043,Direct,upper mystic lake,upper mystic lake,2005
72,CHARLES,W1297,MA72039,Direct,farm pond,farm pond,2005
81,NASHUA,W1298,MA81085,Direct,mirror lake,mirror lake,2005
81,NASHUA,W1299,MA81132,Direct,spectacle pond,spectacle pond,2005
82,CONCORD (SuAsCo),W1300,MA82061,Direct,indian brook/hopkinton reservoir,hopkinton reservoir,2005
82,CONCORD (SuAsCo),W1301,MA82112,Direct,waushacum pond,waushakum pond,2005
82,CONCORD (SuAsCo),W1302,MA82118,Direct,white pond,white pond,2005
84,MERRIMACK,W1303,MA84-no seg,neither,baddacook pond, ,2005
93,NORTH COASTAL,W1304,MA93071,Direct,sluice pond,sluice pond,2005
94,SOUTH COASTAL,W1305,MA94133,Direct,russell pond,russell pond,2005
96,CAPE COD,W1306,MA96004,Direct,ashumet pond,ashumet pond,2005
96,CAPE COD,W1307,MA96091,Direct,flax pond,flax pond,2005
96,CAPE COD,W1308,MA96194,Direct,mashpee pond,mashpee pond,2005
96,CAPE COD,W1309,MA96279,Direct,scargo lake,scargo lake,2005
96,CAPE COD,W1310,MA96307,Direct,spectacle pond,spectacle pond,2005
35,MILLERS,W1311,MA35-01,Direct,millers river,millers river,2005
35,MILLERS,W1312,MA35-05,Direct,millers river,millers river,2005
35,MILLERS,W1313,MA35-21,Direct,north branch millers river,north branch millers river,2005
35,MILLERS,W1314,MA35-14,Direct,tully river,tully river,2005
35,MILLERS,W1315,MA35-28,Direct,beaver brook,beaver brook,2005
35,MILLERS,W1316,MA35-20,Direct,millers river,millers river,2005
33,DEERFIELD,W1325,MA33-46,Direct,creamery brook,creamery brook,2005
35,MILLERS,W1334,MA35-19,Direct,lyons brook,lyons brook,2005
35,MILLERS,W1335,MA35-15,Direct,mormon hollow brook,mormon hollow brook,2005
35,MILLERS,W1336,MA35-18,Direct,whetstone brook,whetstone brook,2005
35,MILLERS,W1337,MA35-11,Direct,west branch tully river,west branch tully river,2005
35,MILLERS,W1338,MA35-13,Direct,lawrence brook,lawrence brook,2005
35,MILLERS,W1339,MA35-17,Direct,boyce brook,boyce brook,2005
35,MILLERS,W1340,MA35-29,Direct,east branch tully river,east branch tully river,2005
42,FRENCH,W1341,MA42-16,Direct,mine brook,mine brook,2004
42,FRENCH,W1342,MA42-16,Direct,mine brook,mine brook,2004
42,FRENCH,W1343,MA42-16,Direct,mine brook,mine brook,2004
35,MILLERS,W1344,MA35-16,Direct,keyup brook,keyup brook,2005
33,DEERFIELD,W1345,MA33-95,Direct,wheeler brook,wheeler brook,2005
33,DEERFIELD,W1346,MA33-21,Direct,hinsdale brook,hinsdale brook,2005
33,DEERFIELD,W1347,MA33-19,Direct,east branch north river,east branch north river,2005
33,DEERFIELD,W1348,MA33-27,Direct,west branch north river,west branch north river,2005
33,DEERFIELD,W1349,MA33-31,Direct,taylor brook,taylor brook,2005
33,DEERFIELD,W1350,MA33-24,Direct,tissdell brook,tissdell brook,2005
33,DEERFIELD,W1351,MA33-25,Direct,foundry brook,foundry brook,2005
33,DEERFIELD,W1352,MA33-06,Direct,north river,north river,2005
33,DEERFIELD,W1353,MA33-01,Direct,deerfield river,deerfield river,2005
33,DEERFIELD,W1354,MA33-05,Direct,cold river,cold river,2005
33,DEERFIELD,W1355,MA33-11,Direct,chickley river,chickley river,2005
33,DEERFIELD,W1356,MA33-14,Direct,mill brook,mill brook,2005
33,DEERFIELD,W1357,MA33-20,Direct,dragon brook,dragon brook,2005
33,DEERFIELD,W1358,MA33-17,Direct,bear river,bear river,2005
33,DEERFIELD,W1359,MA33-15,Direct,clesson brook,clesson brook,2005
33,DEERFIELD,W1360,MA33-26,Direct,smith brook,smith brook,2005
33,DEERFIELD,W1361,MA33-74,Direct,poland brook,poland brook,2005
33,DEERFIELD,W1362,MA33-44,Direct,chapel brook,chapel brook,2005
33,DEERFIELD,W1363,MA33-22,Direct,shingle brook,shingle brook,2005
33,DEERFIELD,W1364,MA33-20,Direct,dragon brook,dragon brook,2005
95,BUZZARDS BAY,W1365,MA95-43,Direct,copicut river,copicut river,2005
95,BUZZARDS BAY,W1366,MA95-12,Direct,shingle island river,shingle island river,2005
95,BUZZARDS BAY,W1367,MA95-12,Direct,shingle island river,shingle island river,2005
95,BUZZARDS BAY,W1368,MA95-40,Direct,east branch westport river,east branch westport river,2005
95,BUZZARDS BAY,W1369,MA95-40,Direct,east branch westport river,east branch westport river,2005
95,BUZZARDS BAY,W1370,MA95-58,Direct,bread and cheese brook,bread and cheese brook,2005
95,BUZZARDS BAY,W1371,MA95-58,Direct,bread and cheese brook,bread and cheese brook,2005
95,BUZZARDS BAY,W1372,MA95-44,Direct,snell creek,snell creek,2005
95,BUZZARDS BAY,W1373,MA95-45,Direct,snell creek,snell creek,2005
95,BUZZARDS BAY,W1374,MA95-82,Direct,kirby brook,kirby brook,2005
95,BUZZARDS BAY,W1375,MA95-83,Direct,angeline brook,angeline brook,2005
95,BUZZARDS BAY,W1376,MA95-11,Direct,paskamanset river,paskamanset river,2005
95,BUZZARDS BAY,W1377,MA95-11,Direct,paskamanset river,paskamanset river,2005
95,BUZZARDS BAY,W1378,MA95-13,Direct,buttonwood brook,buttonwood brook,2005
95,BUZZARDS BAY,W1379,MA95-13,Direct,buttonwood brook,buttonwood brook,2005
95,BUZZARDS BAY,W1380,MA95-32,Direct,acushnet river,acushnet river,2005
95,BUZZARDS BAY,W1381,MA95-31,Direct,acushnet river,acushnet river,2005
95,BUZZARDS BAY,W1382,MA95-31,Direct,acushnet river,acushnet river,2005
95,BUZZARDS BAY,W1383,MA95-36,Direct,mattapoisett river,mattapoisett river,2005
95,BUZZARDS BAY,W1384,MA95-36,Direct,mattapoisett river,mattapoisett river,2005
95,BUZZARDS BAY,W1385,MA95-04,Direct,weweantic river,weweantic river,2005
95,BUZZARDS BAY,W1386,MA95-04,Direct,weweantic river,weweantic river,2005
95,BUZZARDS BAY,W1387,MA95-06,Direct,sippican river,sippican river,2005
95,BUZZARDS BAY,W1388,MA95-80,Direct,unnamed tributary,unnamed tributary,2005
95,BUZZARDS BAY,W1389,MA95-81,Direct,unnamed tributary,unnamed tributary,2005
83,SHAWSHEEN,W1390,MA83-11,Direct,long meadow brook,long meadow brook,2005
83,SHAWSHEEN,W1391,MA83-13,Direct,sandy brook,sandy brook,2005
83,SHAWSHEEN,W1392,MA83-18,Direct,shawsheen river,shawsheen river,2005
83,SHAWSHEEN,W1393,MA83-15,Direct,unnamed tributary,unnamed tributary,2005
92,IPSWICH,W1394,MA92-15,Direct,ipswich river,ipswich river,2005
34,CONNECTICUT,W1395,MA34-05,Direct,connecticut river,connecticut river,2003
21,HOUSATONIC,W1396,MA21-04,Direct,housatonic river,housatonic river,2002
72,CHARLES,W1397,MA72-24,Direct,south meadow brook,south meadow brook,2002
96,CAPE COD,W1398,MA96277,Indirect,unnamed tributary, ,2004
95,BUZZARDS BAY,W1399,MA95-43,Direct,copicut river,copicut river,2005
95,BUZZARDS BAY,W1400,MA95158,Direct,wenham pond,wenham pond,2005
95,BUZZARDS BAY,W1401,MA95044,Direct,dunham pond,dunham pond,2005
95,BUZZARDS BAY,W1402,MA95125,Direct,sampson pond,sampson pond,2005
95,BUZZARDS BAY,W1403,MA95100,Direct,marys pond,marys pond,2005
95,BUZZARDS BAY,W1404,MA95080,Direct,leonards pond,leonards pond,2005
95,BUZZARDS BAY,W1405,MA95137,Direct,snipatuit pond,snipatuit pond,2005
95,BUZZARDS BAY,W1406,MA95-81,Indirect,unnamed tributary, ,2005
95,BUZZARDS BAY,W1407,MA95-81,Direct,unnamed tributary,unnamed tributary,2005
95,BUZZARDS BAY,W1408,MA95-81,Direct,unnamed tributary,unnamed tributary,2005
95,BUZZARDS BAY,W1409,MA95-72,Indirect,aucoot creek, ,2005
92,IPSWICH,W1410,MA92-17,Direct,howlett brook,howlett brook,2005
35,MILLERS,W1411,MA35-30,Direct,east branch tully river,east branch tully river,2005
33,DEERFIELD,W1412,MA33-27,Indirect,west branch north river, ,2005
33,DEERFIELD,W1413,MA33-42,Direct,cary brook,cary brook,2005
32,WESTFIELD,W1414,MA32-44,Direct,pond brook,pond brook,2005
32,WESTFIELD,W1415,MA32-44,Direct,pond brook,pond brook,2005
32,WESTFIELD,W1416,MA32-04,Indirect,unnamed tributary, ,2005
32,WESTFIELD,W1417,MA32-44,Direct,pond brook,pond brook,2005
32,WESTFIELD,W1418,MA32-04,Direct,westfield river,westfield river,2005
32,WESTFIELD,W1419,MA32-04,Direct,westfield river,westfield river,2005
32,WESTFIELD,W1420,MA32-04,Direct,westfield river,westfield river,2005
51,BLACKSTONE,W1421,MA51-15,Direct,tatnuck brook,tatnuck brook,2005
51,BLACKSTONE,W1422,MA51024,Indirect,coes reservoir, ,2005
51,BLACKSTONE,W1423,MA51024,Indirect,coes reservoir, ,2005
51,BLACKSTONE,W1424,MA51024,Indirect,coes reservoir, ,2005
51,BLACKSTONE,W1425,MA51-15,Direct,tatnuck brook/williams millpond,tatnuck brook,2005
51,BLACKSTONE,W1426,MA51-15,Direct,tatnuck brook,tatnuck brook,2005
51,BLACKSTONE,W1427,MA51-12,Direct,west river,west river,2005
51,BLACKSTONE,W1428,MA51-26,Direct,taft pond brook,taft pond brook,2005
51,BLACKSTONE,W1429,MA51-37,Direct,miscoe brook,miscoe brook,2005
51,BLACKSTONE,W1430,MA51-12,Direct,west river,west river,2005
51,BLACKSTONE,W1431,MA51-12,Direct,west river,west river,2005
51,BLACKSTONE,W1432,MA51-11,Direct,west river,west river,2005
51,BLACKSTONE,W1433,MA51-11,Direct,west river,west river,2005
51,BLACKSTONE,W1434,MA51-34,Direct,center brook,center brook,2005
51,BLACKSTONE,W1435,MA51-34,Direct,center brook,center brook,2005
51,BLACKSTONE,W1436,MA51-34,Indirect,unnamed tributary, ,2005
51,BLACKSTONE,W1437,MA51-34,Indirect,unnamed tributary, ,2005
51,BLACKSTONE,W1438,MA51-34,Direct,center brook,center brook,2005
51,BLACKSTONE,W1439,MA51-47,Direct,warren brook,warren brook,2005
31,FARMINGTON,W1440,MA31-01,Direct,west branch farmington river,west branch farmington river,2006
31,FARMINGTON,W1441,MA31-04,Direct,shales brook,shales brook,2006
31,FARMINGTON,W1442,MA31-21,Direct,cranberry pond brook,cranberry pond brook,2006
31,FARMINGTON,W1443,MA31-07,Direct,unnamed tributary,unnamed tributary,2006
31,FARMINGTON,W1444,MA31-11,Direct,benton brook,benton brook,2006
31,FARMINGTON,W1445,MA31-39,Direct,buck river,buck river,2006
31,FARMINGTON,W1446,MA31-14,Direct,sandy brook,sandy brook,2006
31,FARMINGTON,W1447,MA31-15,Direct,valley brook,valley brook,2006
31,FARMINGTON,W1448,MA31-16,Direct,hubbard brook,hubbard brook,2006
32,WESTFIELD,W1449,MA32-15,Direct,wards stream,wards stream,2006
32,WESTFIELD,W1450,MA32-16,Direct,little river,little river,2006
32,WESTFIELD,W1451,MA32-17,Direct,depot brook,depot brook,2006
32,WESTFIELD,W1452,MA32-19,Direct,yokum brook,yokum brook,2006
32,WESTFIELD,W1453,MA32-21,Direct,bradley brook,bradley brook,2006
