OBJECTID,Name,AU_ID,Area_SQ_MI,AU_Size,MERGE_SRC,OID_,LU_Stats,Shape_Leng,Shape_Area
615,MA31_26,MA31-26,2.47140000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,,16159.32983520000,6400886.42199000000
616,MA31_38,MA31-39,8.77931000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,,35620.00000000000,22738300.00000000000
617,MA31_41,MA31-41,1.00020000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,,11360.00000000000,2590500.00000000000
618,,MA33-101,18.00510000000,6.10000000000,New Group Layer\deerfield_subbasins,0,,35490.71348250000,46632897.91040000000
619,,MA33-52,3.38689000000,3.50000000000,New Group Layer\deerfield_subbasins,0,,15738.89447420000,8772008.90119000000
620,,MA33-86,2.89803000000,0.70000000000,New Group Layer\deerfield_subbasins,0,,12176.32440260000,7505864.16487000000
621,,MA33-67,2.95629000000,3.20000000000,New Group Layer\deerfield_subbasins,0,,13069.38980160000,7656764.38728000000
622,,MA33-90,10.97340000000,5.40000000000,New Group Layer\deerfield_subbasins,0,,27097.17981140000,28420951.10240000000
623,,MA33-38,1.82412000000,0.60000000000,New Group Layer\deerfield_subbasins,0,,10972.61104300000,4724458.08873000000
624,,MA33-121,0.52829700000,1.40000000000,New Group Layer\deerfield_subbasins,0,,5871.36822692000,1368282.13454000000
625,,MA33-59,0.81308400000,1.00000000000,New Group Layer\deerfield_subbasins,0,,6457.05529194000,2105878.58725000000
626,,MA33-51,1.26182000000,0.80000000000,New Group Layer\deerfield_subbasins,0,,8060.02854083000,3268103.30600000000
627,,MA33-120,0.35242900000,0.70000000000,New Group Layer\deerfield_subbasins,0,,4136.17882173000,912787.76000100000
628,,MA33-98,2.37350000000,1.40000000000,New Group Layer\deerfield_subbasins,0,,16365.99476450000,6147332.95082000000
629,,MA33-104,1.66834000000,0.90000000000,New Group Layer\deerfield_subbasins,0,,9440.49538470000,4320992.01417000000
630,,MA33-70,9.26164000000,8.40000000000,New Group Layer\deerfield_subbasins,0,,30018.44857570000,23987542.16670000000
631,,MA33-68,1.23213000000,2.10000000000,New Group Layer\deerfield_subbasins,0,,10483.60879110000,3191191.75800000000
632,,MA33-84,0.73372500000,1.70000000000,New Group Layer\deerfield_subbasins,0,,7831.31726348000,1900338.91856000000
633,,MA33-105,0.63041300000,1.90000000000,New Group Layer\deerfield_subbasins,0,,8411.50551369000,1632762.80741000000
634,,MA33-117,0.73903100000,1.60000000000,New Group Layer\deerfield_subbasins,0,,7172.41109903000,1914082.21818000000
635,,MA33-106,1.70418000000,2.00000000000,New Group Layer\deerfield_subbasins,0,,11208.01766550000,4413801.96165000000
636,,MA33-40,1.62048000000,2.00000000000,New Group Layer\deerfield_subbasins,0,,10870.46056520000,4197021.78121000000
637,,MA33-107,1.07218000000,1.70000000000,New Group Layer\deerfield_subbasins,0,,7986.91056261000,2776944.03725000000
638,,MA33-108,1.16588000000,1.40000000000,New Group Layer\deerfield_subbasins,0,,9280.83333018000,3019627.96800000000
639,,MA33-24,1.72610000000,1.70000000000,New Group Layer\deerfield_subbasins,0,,9667.70065751000,4470569.68605000000
640,,MA33-99,0.58631300000,1.30000000000,New Group Layer\deerfield_subbasins,0,,6130.99542507000,1518543.07072000000
641,,MA33-94,1.01387000000,1.40000000000,New Group Layer\deerfield_subbasins,0,,9308.64910876000,2625904.80749000000
642,,MA33-100,6.37394000000,2.10000000000,New Group Layer\deerfield_subbasins,0,,22505.65785040000,16508421.92330000000
643,,MA33-60,0.99131600000,1.50000000000,New Group Layer\deerfield_subbasins,0,,8264.32858033000,2567497.53811000000
644,,MA33-28,52.04540000000,8.40000000000,New Group Layer\deerfield_subbasins,0,,83043.06970410000,134797069.03600000000
645,,MA33-61,0.65277600000,1.10000000000,New Group Layer\deerfield_subbasins,0,,6475.01778220000,1690681.54586000000
646,,MA33-116,1.31256000000,1.80000000000,New Group Layer\deerfield_subbasins,0,,8807.67722915000,3399510.78239000000
647,,MA33-46,3.87413000000,2.40000000000,New Group Layer\deerfield_subbasins,0,,16576.49395530000,10033958.97830000000
648,,MA33-114,0.41713300000,1.00000000000,New Group Layer\deerfield_subbasins,0,,5169.82040125000,1080369.95867000000
649,,MA33-81,0.58371000000,1.40000000000,New Group Layer\deerfield_subbasins,0,,7056.07888571000,1511802.88559000000
650,,MA33-07,2.05520000000,2.30000000000,New Group Layer\deerfield_subbasins,0,,11460.08649980000,5322936.06631000000
651,,MA33-19,54.15920000000,7.50000000000,New Group Layer\deerfield_subbasins,0,,64527.16142070000,140271614.76600000000
652,,MA33-05,31.64330000000,13.70000000000,New Group Layer\deerfield_subbasins,0,,49432.56037190000,81955666.98120000000
653,,MA33-35,4.36640000000,3.70000000000,New Group Layer\deerfield_subbasins,0,,17670.22396680000,11308927.50080000000
654,,MA33-74,6.68477000000,2.60000000000,New Group Layer\deerfield_subbasins,0,,22191.39343770000,17313481.50580000000
655,,MA33-23,3.45557000000,2.30000000000,New Group Layer\deerfield_subbasins,0,,14832.23232280000,8949885.22085000000
656,,MA33-31,5.18544000000,2.60000000000,New Group Layer\deerfield_subbasins,0,,22047.45316880000,13430223.72980000000
657,,MA33-14,11.94760000000,5.70000000000,New Group Layer\deerfield_subbasins,0,,28219.79881910000,30944022.31950000000
658,,MA33-97,10.92230000000,2.10000000000,New Group Layer\deerfield_subbasins,0,,33439.93310730000,28288538.69360000000
659,,MA33-17,11.77120000000,6.90000000000,New Group Layer\deerfield_subbasins,0,,30078.83020330000,30487309.44930000000
660,,MA33-87,3.55003000000,1.90000000000,New Group Layer\deerfield_subbasins,0,,14243.34717459990,9194545.32896000000
661,,MA33-80,4.00008000000,2.80000000000,New Group Layer\deerfield_subbasins,0,,15519.86049980000,10360155.52450000000
662,,MA33-15,21.27610000000,10.30000000000,New Group Layer\deerfield_subbasins,0,,43203.24550540000,55104971.84860000000
663,,MA33-33,0.98570000000,1.00000000000,New Group Layer\deerfield_subbasins,0,,7675.63915275000,2552952.58471000000
664,,MA33-13,4.13900000000,3.00000000000,New Group Layer\deerfield_subbasins,0,,15414.84342820000,10719955.44240000000
665,,MA33-75,1.26411000000,1.40000000000,New Group Layer\deerfield_subbasins,0,,8603.49886648000,3274040.15429000000
666,,MA33-118,1.23380000000,0.90000000000,New Group Layer\deerfield_subbasins,0,,8219.01487986000,3195532.55619000000
667,,MA33-119,0.84177000000,2.00000000000,New Group Layer\deerfield_subbasins,0,,7470.41865389000,2180174.56931000000
668,,MA33-49,1.69981000000,1.90000000000,New Group Layer\deerfield_subbasins,0,,10216.49848770000,4402496.89808000000
669,,MA33-95,2.53064000000,2.50000000000,New Group Layer\deerfield_subbasins,0,,13914.62889010000,6554332.61669000000
670,,MA33-64,2.72386000000,2.10000000000,New Group Layer\deerfield_subbasins,0,,14220.28725050000,7054774.82971000000
671,,MA33-36,2.52416000000,2.20000000000,New Group Layer\deerfield_subbasins,0,,13128.12661830000,6537546.85710000000
672,,MA33-65,2.94112000000,3.40000000000,New Group Layer\deerfield_subbasins,0,,14739.91851320000,7617472.73763000000
673,,MA33-128,0.38964200000,1.30000000000,New Group Layer\deerfield_subbasins,0,,4675.42323595000,1009167.71949000000
674,,MA33-66,0.98663400000,1.40000000000,New Group Layer\deerfield_subbasins,0,,7626.28844859000,2555370.15452000000
675,,MA33-88,1.53470000000,0.60000000000,New Group Layer\deerfield_subbasins,0,,9120.76010636000,3974852.54666000000
676,,MA33-55,0.73265700000,1.30000000000,New Group Layer\deerfield_subbasins,0,,8434.67351786000,1897573.17760000000
677,,MA33-78,1.06970000000,2.00000000000,New Group Layer\deerfield_subbasins,0,,8704.43398128000,2770509.90904000000
678,,MA33-126,1.29952000000,1.20000000000,New Group Layer\deerfield_subbasins,0,,9324.69206936000,3365732.23790000000
679,,MA33-58,3.01769000000,2.10000000000,New Group Layer\deerfield_subbasins,0,,12974.96055650000,7815794.15798000000
680,,MA33-125,1.77006000000,3.10000000000,New Group Layer\deerfield_subbasins,0,,13989.71941140000,4584427.86657000000
681,,MA33-92,2.92483000000,2.90000000000,New Group Layer\deerfield_subbasins,0,,15040.83019960000,7575287.91031000000
682,,MA33-83,2.10015000000,3.30000000000,New Group Layer\deerfield_subbasins,0,,14183.95623340000,5439375.69457000000
683,,MA33-69,6.33269000000,4.10000000000,New Group Layer\deerfield_subbasins,0,,19137.61605350000,16401599.63930000000
684,,MA33-48,11.94510000000,5.60000000000,New Group Layer\deerfield_subbasins,0,,24786.02004780000,30937583.66150000000
685,,MA33-56,6.95316000000,3.50000000000,New Group Layer\deerfield_subbasins,0,,20881.62582000000,18008595.46750000000
686,,MA33-25,2.27027000000,2.80000000000,New Group Layer\deerfield_subbasins,0,,14099.45627460000,5879968.25009000000
687,,MA33-12,13.63230000000,4.80000000000,New Group Layer\deerfield_subbasins,0,,29747.03223610000,35307590.00790000000
688,,MA33-96,7.34797000000,3.20000000000,New Group Layer\deerfield_subbasins,0,,27272.02218290000,19031153.30970000000
689,,MA33-16,2.86875000000,3.80000000000,New Group Layer\deerfield_subbasins,0,,16681.26404970000,7430032.56847000000
690,,MA33-27,26.60300000000,7.20000000000,New Group Layer\deerfield_subbasins,0,,54763.47592920000,68901358.18360000000
691,,MA33-26,5.77801000000,2.70000000000,New Group Layer\deerfield_subbasins,0,,22112.14661550000,14964971.12220000000
692,,MA33-11,27.54250000000,11.10000000000,New Group Layer\deerfield_subbasins,0,,47202.48584510000,71334792.11810000000
693,,MA33-102,26.29930000000,6.80000000000,New Group Layer\deerfield_subbasins,0,,52269.94195930000,68114788.74040000000
694,,MA33-03,516.92200000000,16.80000000000,New Group Layer\deerfield_subbasins,0,,220865.58090400000,1338821233.06000000000
695,,MA33-02,354.05500000000,11.40000000000,New Group Layer\deerfield_subbasins,0,,171414.31355400000,916998426.60000000000
696,,MA33-82,0.79618700000,1.70000000000,New Group Layer\deerfield_subbasins,0,,7160.79730019000,2062114.14931000000
697,,MA33-79,0.69740700000,1.10000000000,New Group Layer\deerfield_subbasins,0,,5649.83510764000,1806276.67092000000
698,,MA33-45,0.55238300000,1.50000000000,New Group Layer\deerfield_subbasins,0,,5684.48827627000,1430665.58186000000
699,,MA33-115,0.73604600000,1.50000000000,New Group Layer\deerfield_subbasins,0,,6185.62077665000,1906349.90068000000
700,,MA33-44,3.40190000000,3.40000000000,New Group Layer\deerfield_subbasins,0,,14665.93165810000,8810870.92070000000
701,,MA33-71,0.49645100000,0.70000000000,New Group Layer\deerfield_subbasins,0,,5416.01509040000,1285802.84119000000
702,,MA33-32,1.61575000000,2.30000000000,New Group Layer\deerfield_subbasins,0,,8691.62824172000,4184763.09220000000
703,,MA33-72,1.70310000000,1.40000000000,New Group Layer\deerfield_subbasins,0,,9433.68766544000,4411017.12126000000
704,,MA33-93,1.05455000000,1.60000000000,New Group Layer\deerfield_subbasins,0,,9121.12235432000,2731262.78882000000
705,,MA33-20,6.25175000000,4.40000000000,New Group Layer\deerfield_subbasins,0,,22384.62234650000,16191960.32520000000
706,,MA33-112,2.01607000000,1.20000000000,New Group Layer\deerfield_subbasins,0,,12531.45647490000,5221604.08934000000
707,,MA33-41,1.06264000000,1.30000000000,New Group Layer\deerfield_subbasins,0,,8793.76907651000,2752232.03174000000
708,,MA33-111,1.19566000000,0.90000000000,New Group Layer\deerfield_subbasins,0,,8698.80339224000,3096749.82409000000
709,,MA33-123,0.58253400000,1.50000000000,New Group Layer\deerfield_subbasins,0,,7530.26121290000,1508757.03348000000
710,,MA33-53,1.41485000000,1.20000000000,New Group Layer\deerfield_subbasins,0,,7858.63435508000,3664434.20285000000
711,,MA33-43,1.36407000000,1.80000000000,New Group Layer\deerfield_subbasins,0,,8365.57211371000,3532935.90660000000
712,,MA33-91,0.73613600000,0.60000000000,New Group Layer\deerfield_subbasins,0,,6029.34623568000,1906583.37607000000
713,,MA33-110,0.77383900000,1.50000000000,New Group Layer\deerfield_subbasins,0,,8331.78510511000,2004234.63076000000
714,,MA33-122,1.02356000000,1.60000000000,New Group Layer\deerfield_subbasins,0,,8527.16852401000,2651008.58265000000
715,,MA33-42,0.56881900000,0.50000000000,New Group Layer\deerfield_subbasins,0,,6178.38681766000,1473234.90369000000
716,,MA33-76,0.99738900000,1.20000000000,New Group Layer\deerfield_subbasins,0,,7760.63926453000,2583224.49125000000
717,,MA33-77,0.96023000000,1.00000000000,New Group Layer\deerfield_subbasins,0,,8318.50599168000,2486983.82444000000
718,,MA33-85,1.39034000000,1.70000000000,New Group Layer\deerfield_subbasins,0,,9468.41467830000,3600974.64710000000
719,,MA33-89,1.22934000000,1.00000000000,New Group Layer\deerfield_subbasins,0,,8707.45094372000,3183983.19004000000
720,,MA33-109,0.48063900000,1.40000000000,New Group Layer\deerfield_subbasins,0,,5497.72069136000,1244849.37029000000
721,,MA33-22,1.66664000000,2.80000000000,New Group Layer\deerfield_subbasins,0,,12410.05855290000,4316571.66252000000
722,,MA33-113,1.32792000000,2.00000000000,New Group Layer\deerfield_subbasins,0,,10397.58014080000,3439292.17897000000
723,,MA33-63,1.07997000000,1.70000000000,New Group Layer\deerfield_subbasins,0,,8196.68134946000,2797118.87336000000
724,,MA33-54,1.09871000000,1.20000000000,New Group Layer\deerfield_subbasins,0,,8393.34036779000,2845650.57978000000
725,,MA33-34,3.22590000000,3.60000000000,New Group Layer\deerfield_subbasins,0,,17025.30310500000,8355053.27541000000
726,,MA33-29,71.07400000000,4.60000000000,New Group Layer\deerfield_subbasins,0,,95306.86645370000,184080903.42400000000
727,,MA33-103,3.27701000000,1.90000000000,New Group Layer\deerfield_subbasins,0,,16000.81970970000,8487406.66895000000
728,,MA33-124,0.81589800000,1.80000000000,New Group Layer\deerfield_subbasins,0,,8541.93973263000,2113166.38201000000
729,,MA33-21,5.27104000000,2.80000000000,New Group Layer\deerfield_subbasins,0,,21688.97406450000,13651928.17470000000
730,,MA33-129,0.96434800000,2.00000000000,New Group Layer\deerfield_subbasins,0,,9826.58777706000,2497648.89030000000
731,,MA33-133,1.28206000000,1.50000000000,New Group Layer\deerfield_subbasins,0,,8607.40250990000,3320518.32147000000
732,,MA33-131,0.54090300000,1.40000000000,New Group Layer\deerfield_subbasins,0,,5698.14661134000,1400932.40213000000
733,,MA33-130,1.46566000000,1.20000000000,New Group Layer\deerfield_subbasins,0,,9457.37669480000,3796039.84248000000
734,,MA33-134,0.72778700000,0.70000000000,New Group Layer\deerfield_subbasins,0,,6442.08828331000,1884960.25545000000
735,,MA33-132,0.60522200000,1.00000000000,New Group Layer\deerfield_subbasins,0,,6207.98119200000,1567517.22681000000
736,,MA33-01,134.99700000000,13.10000000000,New Group Layer\deerfield_subbasins,0,,105170.22980000000,349640662.10500000000
737,,MA33-06,92.99240000000,3.30000000000,New Group Layer\deerfield_subbasins,0,,76500.35956140000,240849303.74300000000
738,,MA33-37,3.80657000000,3.30000000000,New Group Layer\deerfield_subbasins,0,,15962.81843650000,9858968.29010000000
739,,MA33-39,0.95745600000,0.40000000000,New Group Layer\deerfield_subbasins,0,,9860.00000000000,2479800.00000000000
740,,MA33-50,2.10050000000,2.60000000000,New Group Layer\deerfield_subbasins,0,,10673.62091130000,5440257.91070000000
741,,MA33-57,1.10375000000,1.50000000000,New Group Layer\deerfield_subbasins,0,,10900.00000000000,2858700.00000000000
742,,MA33-62,0.73008100000,1.90000000000,New Group Layer\deerfield_subbasins,0,,10080.00000000000,1890900.00000000000
743,,MA33-18,3.12994000000,3.30000000000,New Group Layer\deerfield_subbasins,0,,15786.17335230000,8106504.54110000000
744,,MA33-04,663.33200000000,0.00000000000,New Group Layer\deerfield_subbasins,0,,321700.03650000000,1718022352.21000000000
745,,MA33-127,0.70826600000,1.20000000000,New Group Layer\deerfield_subbasins,0,,8680.00000000000,1834400.00000000000
746,,MA33-73,0.80832400000,1.20000000000,New Group Layer\deerfield_subbasins,0,,6843.32610630000,2093548.97605000000
747,,MA33-135,1.00977000000,0.00000000000,New Group Layer\deerfield_subbasins,0,,10640.00180000000,2615300.91500000000
748,,MA33-137,1.08746000000,0.00000000000,New Group Layer\deerfield_subbasins,0,,11040.00260000000,2816501.07750000000
749,,MA33-136,0.95012100000,0.00000000000,New Group Layer\deerfield_subbasins,0,,8740.00130000000,2460800.91150000000
750,,MA33-30,89.36460000000,0.00000000000,New Group Layer\deerfield_subbasins,0,,140980.00000000000,231453184.65100000000
751,MA34_05,MA34-05,1081.08000000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,755470.34900100000,2799996351.81000000000
752,MA34_08,MA34-08,4.22963000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,21300.00000000000,10954700.00000000000
753,MA34_29,MA34-29,33.72100000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,70419.96880000000,87337102.01930000000
754,MA34_30,MA34-30,25.03030000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,62320.00000000000,64828100.00000000000
755,MA34_01,MA34-01,462.97900000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,314165.58561500000,1199110677.40000000000
756,MA34_02,MA34-02,506.91300000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,345686.69820200000,1312898370.17000000000
757,MA34_03,MA34-03,545.73700000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,375739.56460000000,1413451102.78000000000
758,MA34_04,MA34-04,988.15800000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,621314.43634600000,2559317018.62000000000
759,MA34_09,MA34-09,4.93303000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,24060.00000000000,12776500.00000000000
760,MA34_11,MA34-11,143.14000000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,153628.43447400000,370730147.62200000000
761,MA34_12,MA34-12,0.84969500000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,9440.00000000000,2200700.00000000000
762,MA34_13,MA34-13,3.08094000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,19240.00000000000,7979600.00000000000
763,MA34_14,MA34-14,2.36437000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,15980.00000000000,6123700.00000000000
764,MA34_15,MA34-15,1.25028000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,12540.00000000000,3238200.00000000000
765,MA34_16,MA34-16,0.93973400000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,11340.00000000000,2433900.00000000000
766,MA34_17,MA34-17,2.69086000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,16320.00000000000,6969300.00000000000
767,MA34_18,MA34-18,6.23165000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,30060.00000000000,16139900.00000000000
768,MA34_19,MA34-19,22.77540000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,57000.00000000000,58988000.00000000000
769,MA34_23,MA34-23,4.09415000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,24000.00000000000,10603800.00000000000
770,MA34_24,MA34-24,49.01840000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,100859.45660000000,126957084.73200000000
771,MA34_25,MA34-25,30.04280000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,81720.00000000000,77810400.00000000000
772,MA34_27,MA34-27,54.77080000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,85759.40720000000,141855782.48900000000
773,MA34_28,MA34-28,54.40360000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,95279.85320000000,140904667.07200000000
774,MA34_31,MA34-31,31.73610000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,79700.00000000000,82196000.00000000000
775,MA34_32,MA34-32,57.08130000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,100219.82580000000,147839970.75800000000
776,MA34_07,MA34-07,31.52780000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,72300.00000000000,81656700.00000000000
777,MA34_10,MA34-10,6.97656000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,34800.00000000000,18069200.00000000000
778,MA34_33,MA34-33,36.03800000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,87989.80535190000,93337895.96620000000
779,MA34_34,MA34-34,16.61840000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,48380.00000000000,43041400.00000000000
780,MA34_35,MA34-35,9.36267000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,33080.00000000000,24249200.00000000000
781,MA34_37,MA34-37,9.52549000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,33200.00000000000,24670900.00000000000
782,MA34_36,MA34-36,5.65041000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,26640.00000000000,14634500.00000000000
783,MA34_39,MA34-39,12.76220000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,43420.00000000000,33054000.00000000000
784,MA34_38,MA34-38,10.25240000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,39220.00000000000,26553500.00000000000
785,MA34_41,MA34-41,31.98760000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,66400.00000000000,82847600.00000000000
786,MA34_40,MA34-40,13.02430000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,38140.00000000000,33732700.00000000000
787,MA34_06,MA34-06,1.89638000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,15000.00000000000,4911600.00000000000
788,MA34_20,MA34-20,0.74687700000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,7989.56568596000,1934401.46597000000
789,MA34_21,MA34-21,5.03107000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,28384.33619520000,13030401.25150000000
790,MA34_22,MA34-22,1.13248000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,14319.94939000000,2933102.51079000000
791,MA34_42,MA34-42,3.16157000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,19379.41377650000,8188440.87168000000
792,MA34_54,MA34-54,21.61440000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,43595.22623270000,55980995.12730000000
793,MA34_56,MA34-56,5.06593000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,24960.00000000000,13120700.00000000000
794,MA34_64,MA34-64,9.37672000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,44240.00000000000,24285600.00000000000
795,MA34_43,MA34-43,2.40190000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,16740.00000000000,6220900.00000000000
796,MA34_48,MA34-48,6.15605000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,24700.00000000000,15944100.00000000000
797,MA34_50,MA34-50,3.89955000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,20320.00000000000,10099800.00000000000
798,MA34_53,MA34-53,6.41072000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,28380.00000000000,16603700.00000000000
799,MA34_58,MA34-58,10.74610000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,46320.00000000000,27832200.00000000000
800,MA34_59,MA34-59,1.27391000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,11980.00000000000,3299400.00000000000
801,MA34_60,MA34-60,2.91360000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,16920.00000000000,7546200.00000000000
802,MA34_61,MA34-61,16.83550000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,43680.00000000000,43603800.00000000000
803,MA34_62,MA34-62,7.27123000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,41260.00000000000,18832400.00000000000
804,MA34_55,MA34-55,9.52684000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,32880.00000000000,24674400.00000000000
805,MA34_63,MA34-63,5.78339000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,33960.00000000000,14978900.00000000000
806,MA34_51,MA34-51,2.59557000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,15160.00000000000,6722500.00000000000
807,MA34_49,MA34-49,2.17376000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,13640.00000000000,5630000.00000000000
808,MA34_47,MA34-47,1.60371000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,12280.00000000000,4153600.00000000000
809,MA34_46,MA34-46,3.02067000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,20500.00000000000,7823500.00000000000
810,MA34_45,MA34-45,1.74706000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,12851.07243970000,4524856.36723000000
811,MA34_44,MA34-44,1.39134000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,9051.63087505000,3603562.72420000000
812,MA34_95,MA34-95,2.01124000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,14220.00000000000,5209100.00000000000
813,MA34_96,MA34-96,2.68210000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,19540.00000000000,6946600.00000000000
814,MA34_97,MA34-97,4.02867000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,25480.00000000000,10434200.00000000000
815,MA34_98,MA34-98,3.12044000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,23200.00000000000,8081900.00000000000
816,MA34_99,MA34-99,4.90126000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,24480.00000000000,12694200.00000000000
817,MA34_100,MA34-100,4.06836000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,21720.00000000000,10537000.00000000000
818,MA34_101,MA34-101,0.65324600000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,6940.00000000000,1691900.00000000000
819,MA34_102,MA34-102,0.83293800000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,10880.00000000000,2157300.00000000000
820,MA34_103,MA34-103,0.90865300000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,9660.00000000000,2353400.00000000000
821,MA34_104,MA34-104,2.93874000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,18960.00000000000,7611300.00000000000
822,MA34_105,MA34-105,0.94598900000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,10440.00000000000,2450100.00000000000
823,MA34_106,MA34-106,3.73457000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,22240.00000000000,9672500.00000000000
824,MA34_79,MA34-79,5.22278000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,28043.53873120000,13526946.72870000000
825,MA34_89,MA34-89,1.35161000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,12511.87286200000,3500649.63395000000
826,MA34_90,MA34-90,5.48672000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,21283.51000910000,14210540.62090000000
827,MA34_91,MA34-91,1.43767000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,11872.63987930000,3723555.98986000000
828,MA34_65,MA34-65,1.00302000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,9637.47463907000,2597808.84337000000
829,MA34_66,MA34-66,3.60169000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,21524.18175530000,9328330.23810000000
830,MA34_67,MA34-67,0.71891400000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,8597.07179568000,1861979.37881000000
831,MA34_68,MA34-68,9.67013000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,28619.76530630000,25045521.86320000000
832,MA34_69,MA34-69,2.24209000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,14903.39140450000,5806987.36765000000
833,MA34_70,MA34-70,2.00289000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,16078.99182210000,5187450.42871000000
834,MA34_71,MA34-71,3.79111000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,17421.54967980000,9818920.03804000000
835,MA34_72,MA34-72,2.33832000000,0.00000000000,New Group Layer\connecticut_all_subbasins,0,,13964.29402170000,6056215.29948000000
